year_id,location_name,rei_id,food,age_group_name,sex,parameter,mean,upper,lower,unit,direction,lower_optimal,optimal,upper_optimal,unit_optimal,Relative_Percent,range_percent,percent_over_under,opt_achieved
2017,Taiwan (Province of China),119,fiber,All available ages,Female,continuous,9.11363813185313,9.56699788604353,8.68277996939384,g/day,low,19,24,28,g,37.97349221605471,47.96651648343752,-52.03348351656247,No
2017,Cambodia,119,fiber,All available ages,Male,continuous,5.26089268767891,5.58399422307062,4.92938819220195,g/day,low,19,24,28,g,21.920386198662126,27.68890888252058,-72.3110911174794,No
2017,Cambodia,119,fiber,All available ages,Female,continuous,4.42583023592495,4.69565841134178,4.17066659348646,g/day,low,19,24,28,g,18.440959316353958,23.29384334697342,-76.70615665302658,No
2017,Indonesia,119,fiber,All available ages,Male,continuous,9.28147353541053,9.69860432593616,8.87713597755371,g/day,low,19,24,28,g,38.67280639754387,48.849860712687,-51.150139287313,No
2017,Indonesia,119,fiber,All available ages,Female,continuous,7.84302548488732,8.23048924936555,7.4895903916442,g/day,low,19,24,28,g,32.679272853697164,41.27908149940695,-58.72091850059306,No
2017,Laos,119,fiber,All available ages,Male,continuous,7.3699185489546,7.80025516017682,6.91730586860342,g/day,low,19,24,28,g,30.707993953977503,38.78904499449789,-61.2109550055021,No
2017,Laos,119,fiber,All available ages,Female,continuous,6.1678934045665,6.56539545499894,5.78750765302356,g/day,low,19,24,28,g,25.69955585236042,32.46259686613947,-67.53740313386054,No
2017,Malaysia,119,fiber,All available ages,Male,continuous,8.80485632573732,9.30252635803445,8.36004471559434,g/day,low,19,24,28,g,36.68690135723884,46.341349082828,-53.658650917172004,No
2017,Malaysia,119,fiber,All available ages,Female,continuous,7.49435210506996,7.91072381793542,7.09589240796185,g/day,low,19,24,28,g,31.226467104458166,39.443958447736634,-60.55604155226336,No
2017,Maldives,119,fiber,All available ages,Male,continuous,8.48551847715078,9.09982641107372,7.86434410071882,g/day,low,19,24,28,g,35.35632698812825,44.660623563951475,-55.339376436048525,No
2017,Maldives,119,fiber,All available ages,Female,continuous,7.26589133117025,7.80151066080411,6.78236849158769,g/day,low,19,24,28,g,30.274547213209374,38.24153332194869,-61.75846667805131,No
2017,Myanmar,119,fiber,All available ages,Male,continuous,8.20704516603555,8.6913296626159,7.73589121409503,g/day,low,19,24,28,g,34.196021525148126,43.194974558081846,-56.805025441918154,No
2017,Myanmar,119,fiber,All available ages,Female,continuous,6.8831707691346,7.32819979668151,6.4696411385358,g/day,low,19,24,28,g,28.679878204727498,36.22721457439263,-63.77278542560736,No
2017,Philippines,119,fiber,All available ages,Male,continuous,6.87148809399834,7.23098253084841,6.4899948092083,g/day,low,19,24,28,g,28.63120039165975,36.165726810517576,-63.83427318948242,No
